namespace,rl_iteration,bucket,opponent_kind,opponent_identity,learner_control,learner_color,games
canonical,1,current,current_policy,phase9_behavior_v1|ns=canonical|B001,both,,1024
canonical,1,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,256
canonical,1,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,256
canonical,1,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,1,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,1,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,1,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,1,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,54
canonical,1,rule,rule_policy,tactical_rule_based@1.0.0,red,red,53
canonical,1,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,1,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,1,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,1,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,1,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,35
canonical,1,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,2,current,current_policy,phase9_behavior_v1|ns=canonical|B002,both,,1024
canonical,2,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,256
canonical,2,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,256
canonical,2,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,2,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,2,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,2,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,2,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,53
canonical,2,rule,rule_policy,tactical_rule_based@1.0.0,red,red,54
canonical,2,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,2,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,2,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,35
canonical,2,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,2,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,2,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,3,current,current_policy,phase9_behavior_v1|ns=canonical|B003,both,,1024
canonical,3,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,256
canonical,3,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,256
canonical,3,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,3,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,3,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,3,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,3,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,54
canonical,3,rule,rule_policy,tactical_rule_based@1.0.0,red,red,53
canonical,3,stress,stress_policy,stress_berserker@1.0.0,blue,blue,35
canonical,3,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,3,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,3,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,3,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,3,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,4,current,current_policy,phase9_behavior_v1|ns=canonical|B004,both,,1024
canonical,4,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,256
canonical,4,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,256
canonical,4,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,4,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,4,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,4,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,4,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,53
canonical,4,rule,rule_policy,tactical_rule_based@1.0.0,red,red,54
canonical,4,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,4,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,4,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,4,stress,stress_policy,stress_information_miser@1.0.0,red,red,35
canonical,4,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,4,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,5,current,current_policy,phase9_behavior_v1|ns=canonical|B005,both,,1024
canonical,5,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,256
canonical,5,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,256
canonical,5,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,5,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,5,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,5,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,5,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,54
canonical,5,rule,rule_policy,tactical_rule_based@1.0.0,red,red,53
canonical,5,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,5,stress,stress_policy,stress_chaos@1.0.0,blue,blue,35
canonical,5,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,5,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,5,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,5,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,6,current,current_policy,phase9_behavior_v1|ns=canonical|B006,both,,1024
canonical,6,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,131
canonical,6,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,138
canonical,6,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,125
canonical,6,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,118
canonical,6,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,6,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,6,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,6,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,6,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,53
canonical,6,rule,rule_policy,tactical_rule_based@1.0.0,red,red,54
canonical,6,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,6,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,6,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,6,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,6,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,6,stress,stress_policy,stress_scout_rush@1.0.0,red,red,35
canonical,7,current,current_policy,phase9_behavior_v1|ns=canonical|B007,both,,1024
canonical,7,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,107
canonical,7,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,119
canonical,7,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,149
canonical,7,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,137
canonical,7,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,7,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,7,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,7,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,7,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,54
canonical,7,rule,rule_policy,tactical_rule_based@1.0.0,red,red,53
canonical,7,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,7,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,7,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,7,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,7,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,35
canonical,7,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,8,current,current_policy,phase9_behavior_v1|ns=canonical|B008,both,,1024
canonical,8,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,132
canonical,8,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,124
canonical,8,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,124
canonical,8,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,132
canonical,8,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,8,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,8,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,8,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,8,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,53
canonical,8,rule,rule_policy,tactical_rule_based@1.0.0,red,red,54
canonical,8,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,8,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,8,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,35
canonical,8,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,8,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,8,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,9,current,current_policy,phase9_behavior_v1|ns=canonical|B009,both,,1024
canonical,9,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,126
canonical,9,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,116
canonical,9,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,130
canonical,9,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,140
canonical,9,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,9,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,9,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,9,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,9,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,54
canonical,9,rule,rule_policy,tactical_rule_based@1.0.0,red,red,53
canonical,9,stress,stress_policy,stress_berserker@1.0.0,blue,blue,35
canonical,9,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,9,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,9,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,9,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,9,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,10,current,current_policy,phase9_behavior_v1|ns=canonical|B010,both,,1024
canonical,10,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,130
canonical,10,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,116
canonical,10,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,126
canonical,10,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,140
canonical,10,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,10,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,10,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,10,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,10,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,53
canonical,10,rule,rule_policy,tactical_rule_based@1.0.0,red,red,54
canonical,10,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,10,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,10,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,10,stress,stress_policy,stress_information_miser@1.0.0,red,red,35
canonical,10,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,10,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,11,current,current_policy,phase9_behavior_v1|ns=canonical|B011,both,,1024
canonical,11,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,94
canonical,11,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,76
canonical,11,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,83
canonical,11,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,86
canonical,11,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,blue,blue,79
canonical,11,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,red,red,94
canonical,11,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,11,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,11,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,11,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,11,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,54
canonical,11,rule,rule_policy,tactical_rule_based@1.0.0,red,red,53
canonical,11,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,11,stress,stress_policy,stress_chaos@1.0.0,blue,blue,35
canonical,11,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,11,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,11,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,11,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,12,current,current_policy,phase9_behavior_v1|ns=canonical|B012,both,,1024
canonical,12,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,73
canonical,12,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,76
canonical,12,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,80
canonical,12,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,94
canonical,12,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,blue,blue,103
canonical,12,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,red,red,86
canonical,12,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,12,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,12,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,12,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,12,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,53
canonical,12,rule,rule_policy,tactical_rule_based@1.0.0,red,red,54
canonical,12,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,12,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,12,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,12,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,12,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,12,stress,stress_policy,stress_scout_rush@1.0.0,red,red,35
canonical,13,current,current_policy,phase9_behavior_v1|ns=canonical|B013,both,,1024
canonical,13,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,82
canonical,13,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,82
canonical,13,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,92
canonical,13,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,82
canonical,13,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,blue,blue,82
canonical,13,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,red,red,92
canonical,13,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,13,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,13,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,13,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,13,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,54
canonical,13,rule,rule_policy,tactical_rule_based@1.0.0,red,red,53
canonical,13,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,13,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,13,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,13,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,13,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,35
canonical,13,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,14,current,current_policy,phase9_behavior_v1|ns=canonical|B014,both,,1024
canonical,14,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,91
canonical,14,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,80
canonical,14,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,80
canonical,14,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,76
canonical,14,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,blue,blue,85
canonical,14,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,red,red,100
canonical,14,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,14,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,14,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,14,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,14,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,53
canonical,14,rule,rule_policy,tactical_rule_based@1.0.0,red,red,54
canonical,14,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,14,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,14,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,35
canonical,14,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,14,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,14,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,15,current,current_policy,phase9_behavior_v1|ns=canonical|B015,both,,1024
canonical,15,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,77
canonical,15,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,82
canonical,15,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,81
canonical,15,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,76
canonical,15,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,blue,blue,98
canonical,15,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,red,red,98
canonical,15,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,15,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,15,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,15,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,15,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,54
canonical,15,rule,rule_policy,tactical_rule_based@1.0.0,red,red,53
canonical,15,stress,stress_policy,stress_berserker@1.0.0,blue,blue,35
canonical,15,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,15,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,15,stress,stress_policy,stress_information_miser@1.0.0,red,red,34
canonical,15,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,15,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,16,current,current_policy,phase9_behavior_v1|ns=canonical|B016,both,,1024
canonical,16,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,64
canonical,16,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,72
canonical,16,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,63
canonical,16,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,59
canonical,16,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,blue,blue,73
canonical,16,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H010,red,red,63
canonical,16,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H015,blue,blue,56
canonical,16,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H015,red,red,62
canonical,16,rule,rule_policy,basic_heuristic@1.0.0,blue,blue,23
canonical,16,rule,rule_policy,basic_heuristic@1.0.0,red,red,23
canonical,16,rule,rule_policy,strategic_rule_based@1.1.0,blue,blue,77
canonical,16,rule,rule_policy,strategic_rule_based@1.1.0,red,red,77
canonical,16,rule,rule_policy,tactical_rule_based@1.0.0,blue,blue,53
canonical,16,rule,rule_policy,tactical_rule_based@1.0.0,red,red,54
canonical,16,stress,stress_policy,stress_berserker@1.0.0,blue,blue,34
canonical,16,stress,stress_policy,stress_chaos@1.0.0,blue,blue,34
canonical,16,stress,stress_policy,stress_draw_seeker@1.0.0,red,red,34
canonical,16,stress,stress_policy,stress_information_miser@1.0.0,red,red,35
canonical,16,stress,stress_policy,stress_miner_rush@1.0.0,blue,blue,34
canonical,16,stress,stress_policy,stress_scout_rush@1.0.0,red,red,34
canonical,17,current,current_policy,phase9_behavior_v1|ns=canonical|B017,both,,1024
canonical,17,historical,historical_snapshot,phase9_anchor_v1|H000,blue,blue,71
canonical,17,historical,historical_snapshot,phase9_anchor_v1|H000,red,red,53
canonical,17,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,blue,blue,53
canonical,17,historical,historical_snapshot,phase9_archive_v1|ns=canonical|H005,red,red,70
